invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_pct,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating
760-27-5490,South,Newtown,Not member,Male,Clothing and Apparel,20.62,8,13.1968,178.1568,1/20/2023 0:00,20:37:00,Credit Card,124.96,4.761904716,13.1968,9.1
760-53-9233,West,Yorktown,Member,Male,Clothing and Apparel,46.28,3,11.1072,149.9472,3/26/2023 0:00,18:37:00,Cash,123.84,4.761904716,11.1072,8.5
760-54-1821,East,McCordsville,Not member,Male,Groceries,18.59,9,13.3848,180.6948,3/15/2023 0:00,10:26:00,Mobile app,122.31,4.761904716,13.3848,5.8
760-90-2357,West,Yorktown,Member,Male,Sports and Outdoors,79.51,6,38.1648,515.2248,3/20/2023 0:00,15:08:00,Credit Card,447.06,4.761904716,38.1648,5
761-49-0439,East,McCordsville,Member,Female,Sports and Outdoors,17.1,8,10.944,147.744,1/19/2023 0:00,10:17:00,Credit Card,96.8,4.761904716,10.944,8.6
764-44-8999,East,McCordsville,Not member,Female,Health and Wellness,19.76,2,3.1616,42.6816,2/18/2023 0:00,14:42:00,Credit Card,29.52,4.761904716,3.1616,4.3
765-26-6951,West,Yorktown,Not member,Male,Automotive,77.61,6,37.2528,502.9128,1/1/2023 0:00,10:39:00,Cash,435.66,4.761904716,37.2528,6.9
766-85-7061,East,McCordsville,Not member,Male,Health and Wellness,92.87,10,74.296,1002.996,3/29/2023 0:00,10:25:00,Credit Card,878.7,4.761904716,74.296,5.1
767-05-1286,South,Newtown,Member,Female,Groceries,88.77,6,42.6096,575.2296,1/23/2023 0:00,12:10:00,Credit Card,502.62,4.761904716,42.6096,5.4
767-54-1907,East,McCordsville,Member,Female,Clothing and Apparel,34.56,5,13.824,186.624,2/13/2023 0:00,16:59:00,Mobile app,147.8,4.761904716,13.824,6.9
767-97-4650,East,McCordsville,Member,Female,Automotive,69.83,2,11.1728,150.8328,1/8/2023 0:00,11:59:00,Cash,129.66,4.761904716,11.1728,8
770-42-8960,East,McCordsville,Not member,Male,Electronics,26.12,8,16.7168,225.6768,1/1/2023 0:00,19:31:00,Mobile app,168.96,4.761904716,16.7168,6.3
775-72-1988,East,McCordsville,Not member,Male,Groceries,78.28,5,31.312,422.712,1/24/2023 0:00,15:05:00,Credit Card,366.4,4.761904716,31.312,8.4
776-68-1096,East,McCordsville,Not member,Male,Groceries,49.12,3,11.7888,159.1488,3/18/2023 0:00,13:45:00,Cash,132.36,4.761904716,11.7888,7.9
777-67-2495,East,McCordsville,Not member,Male,Groceries,73.97,3,17.7528,239.6628,2/22/2023 0:00,11:26:00,Credit Card,206.91,4.761904716,17.7528,8.7
777-82-7220,East,McCordsville,Member,Male,Groceries,35.12,8,22.4768,303.4368,3/3/2023 0:00,13:01:00,Mobile app,240.96,4.761904716,22.4768,7.7
778-34-2523,West,Yorktown,Member,Female,Sports and Outdoors,53.62,8,34.3168,463.2768,1/24/2023 0:00,10:57:00,Mobile app,388.96,4.761904716,34.3168,5
778-71-5554,South,Newtown,Member,Male,Clothing and Apparel,20.43,1,1.6344,22.0644,1/25/2023 0:00,15:46:00,Cash,15.43,4.761904716,1.6344,6.1
778-89-7974,South,Newtown,Not member,Male,Health and Wellness,75.21,6,36.1008,487.3608,3/30/2023 0:00,14:58:00,Mobile app,421.26,4.761904716,36.1008,7.4
779-06-0012,South,Newtown,Member,Female,Groceries,93.61,1,7.4888,101.0988,1/19/2023 0:00,10:21:00,Mobile app,88.61,4.761904716,7.4888,7.7
779-42-2410,East,McCordsville,Member,Male,Electronics,62.74,3,15.0576,203.2776,2/20/2023 0:00,13:06:00,Credit Card,173.22,4.761904716,15.0576,7.7
781-84-8059,South,Newtown,Not member,Male,Clothing and Apparel,65.74,7,36.8144,496.9944,1/18/2023 0:00,16:23:00,Credit Card,425.18,4.761904716,36.8144,5
782-95-9291,West,Yorktown,Member,Male,Electronics,97.29,5,38.916,525.366,2/20/2023 0:00,15:55:00,Cash,461.45,4.761904716,38.916,9
783-09-1637,East,McCordsville,Not member,Female,Automotive,72.43,5,28.972,391.122,3/6/2023 0:00,18:13:00,Credit Card,337.15,4.761904716,28.972,6.3
784-08-0310,South,Newtown,Member,Female,Electronics,26.04,4,8.3328,112.4928,1/13/2023 0:00,13:58:00,Mobile app,84.16,4.761904716,8.3328,7.6
784-21-9238,South,Newtown,Member,Male,Automotive,15.17,1,1.2136,16.3836,2/7/2023 0:00,14:15:00,Mobile app,10.17,4.761904716,1.2136,5.9
785-13-7708,East,McCordsville,Not member,Male,Electronics,78.06,7,43.7136,590.1336,1/14/2023 0:00,19:06:00,Cash,511.42,4.761904716,43.7136,4.2
785-96-0615,East,McCordsville,Member,Female,Sports and Outdoors,40.74,8,26.0736,351.9936,2/17/2023 0:00,15:28:00,Credit Card,285.92,4.761904716,26.0736,4.9
786-94-2700,West,Yorktown,Member,Male,Electronics,85.62,6,41.0976,554.8176,2/28/2023 0:00,20:18:00,Mobile app,483.72,4.761904716,41.0976,9.1
787-15-1757,South,Newtown,Member,Male,Health and Wellness,49.07,4,15.7024,211.9824,2/18/2023 0:00,16:28:00,Credit Card,176.28,4.761904716,15.7024,8.4
787-56-0757,South,Newtown,Member,Female,Electronics,85.36,4,27.3152,368.7552,2/23/2023 0:00,18:45:00,Cash,321.44,4.761904716,27.3152,8.3
787-87-2010,West,Yorktown,Member,Male,Health and Wellness,60.5,4,19.36,261.36,1/20/2023 0:00,15:48:00,Cash,222,4.761904716,19.36,6.6
788-07-8452,South,Newtown,Member,Female,Groceries,29.24,7,16.3744,221.0544,1/27/2023 0:00,17:38:00,Credit Card,169.68,4.761904716,16.3744,9.4
788-21-5741,West,Yorktown,Not member,Male,Clothing and Apparel,50.38,3,12.0912,163.2312,2/17/2023 0:00,13:34:00,Cash,136.14,4.761904716,12.0912,7.2
789-23-8625,East,McCordsville,Member,Male,Clothing and Apparel,98.22,3,23.5728,318.2328,1/24/2023 0:00,11:45:00,Mobile app,279.66,4.761904716,23.5728,7.2
790-29-1172,East,McCordsville,Not member,Female,Electronics,62.34,3,14.9616,201.9816,3/10/2023 0:00,18:59:00,Cash,172.02,4.761904716,14.9616,7.9
790-38-4466,South,Newtown,Not member,Female,Health and Wellness,15.99,5,6.396,86.346,1/23/2023 0:00,10:18:00,Cash,54.95,4.761904716,6.396,9.3
793-10-3222,East,McCordsville,Member,Female,Health and Wellness,46.06,6,22.1088,298.4688,3/5/2023 0:00,13:30:00,Cash,246.36,4.761904716,22.1088,8.3
794-32-2436,East,McCordsville,Member,Male,Sports and Outdoors,60.67,2,9.7072,131.0472,3/27/2023 0:00,15:08:00,Credit Card,111.34,4.761904716,9.7072,6
794-42-3736,East,McCordsville,Not member,Male,Electronics,38.33,2,6.1328,82.7928,1/26/2023 0:00,14:41:00,Cash,66.66,4.761904716,6.1328,6.4
795-49-7276,West,Yorktown,Not member,Male,Clothing and Apparel,42.15,4,13.488,182.088,3/23/2023 0:00,18:59:00,Credit Card,148.6,4.761904716,13.488,8.3
796-12-2025,South,Newtown,Not member,Male,Clothing and Apparel,67.12,10,53.696,724.896,2/11/2023 0:00,16:19:00,Credit Card,621.2,4.761904716,53.696,5.9
796-32-9050,West,Yorktown,Not member,Male,Electronics,56.28,6,27.0144,364.6944,1/19/2023 0:00,16:31:00,Mobile app,307.68,4.761904716,27.0144,6.5
797-88-0493,West,Yorktown,Not member,Female,Health and Wellness,69.27,4,22.1664,299.2464,3/26/2023 0:00,13:54:00,Mobile app,257.08,4.761904716,22.1664,7.7
799-71-1548,West,Yorktown,Member,Male,Sports and Outdoors,82.72,4,26.4704,357.3504,1/7/2023 0:00,16:11:00,Cash,310.88,4.761904716,26.4704,8.8
800-09-8606,West,Yorktown,Member,Female,Groceries,92.37,5,36.948,498.798,1/29/2023 0:00,19:45:00,Mobile app,436.85,4.761904716,36.948,6.6
801-88-0346,South,Newtown,Not member,Female,Clothing and Apparel,81.06,3,19.4544,262.6344,1/5/2023 0:00,20:30:00,Cash,228.18,4.761904716,19.4544,9.8
802-43-8934,West,Yorktown,Not member,Male,Groceries,23.28,1,1.8624,25.1424,3/22/2023 0:00,15:05:00,Cash,18.28,4.761904716,1.8624,8.3
802-70-5316,West,Yorktown,Member,Female,Automotive,97.13,6,46.6224,629.4024,3/6/2023 0:00,20:34:00,Mobile app,552.78,4.761904716,46.6224,8.3
803-17-8013,West,Yorktown,Member,Female,Groceries,93.79,8,60.0256,810.3456,2/17/2023 0:00,17:09:00,Credit Card,710.32,4.761904716,60.0256,4.1
803-83-5989,South,Newtown,Not member,Male,Groceries,60.73,6,29.1504,393.5304,2/24/2023 0:00,10:55:00,Credit Card,334.38,4.761904716,29.1504,7
804-38-3935,West,Yorktown,Member,Male,Sports and Outdoors,98.78,3,23.7072,320.0472,1/30/2023 0:00,11:32:00,Cash,281.34,4.761904716,23.7072,5.9
805-86-0265,West,Yorktown,Not member,Male,Groceries,98.96,9,71.2512,961.8912,3/20/2023 0:00,11:32:00,Credit Card,845.64,4.761904716,71.2512,9.8
807-14-7833,West,Yorktown,Member,Female,Sports and Outdoors,22.42,10,17.936,242.136,2/22/2023 0:00,12:30:00,Credit Card,174.2,4.761904716,17.936,7
807-34-3742,West,Yorktown,Not member,Male,Clothing and Apparel,57.38,1,4.5904,61.9704,3/26/2023 0:00,19:44:00,Mobile app,52.38,4.761904716,4.5904,5.8
808-65-0703,South,Newtown,Not member,Male,Groceries,40.47,4,12.9504,174.8304,3/14/2023 0:00,17:22:00,Cash,141.88,4.761904716,12.9504,6.9
809-46-1866,West,Yorktown,Not member,Male,Health and Wellness,63.15,4,20.208,272.808,1/23/2023 0:00,17:44:00,Mobile app,232.6,4.761904716,20.208,8.4
809-69-9497,West,Yorktown,Not member,Female,Groceries,50.68,10,40.544,547.344,1/19/2023 0:00,19:30:00,Credit Card,456.8,4.761904716,40.544,5.7
810-60-6344,South,Newtown,Not member,Female,Sports and Outdoors,45.86,8,29.3504,396.2304,2/7/2023 0:00,14:38:00,Cash,326.88,4.761904716,29.3504,6.5
811-03-8790,West,Yorktown,Not member,Female,Sports and Outdoors,50.48,10,40.384,545.184,3/1/2023 0:00,10:22:00,Cash,454.8,4.761904716,40.384,4.8
811-35-1094,East,McCordsville,Member,Male,Sports and Outdoors,55.45,6,26.616,359.316,2/6/2023 0:00,15:16:00,Cash,302.7,4.761904716,26.616,8.9
815-04-6282,South,Newtown,Member,Female,Automotive,69.97,5,27.988,377.838,2/8/2023 0:00,12:52:00,Cash,324.85,4.761904716,27.988,6.5
815-11-1168,West,Yorktown,Member,Male,Electronics,104.78,5,41.912,565.812,3/9/2023 0:00,19:09:00,Mobile app,498.9,4.761904716,41.912,5.4
816-57-2053,West,Yorktown,Not member,Male,Automotive,65.87,2,10.5392,142.2792,3/9/2023 0:00,12:37:00,Credit Card,121.74,4.761904716,10.5392,8.7
816-72-8853,West,Yorktown,Member,Female,Automotive,32.93,5,13.172,177.822,1/29/2023 0:00,15:48:00,Mobile app,139.65,4.761904716,13.172,5.9
817-48-8732,West,Yorktown,Member,Female,Groceries,77.35,10,61.88,835.38,1/20/2023 0:00,15:55:00,Credit Card,723.5,4.761904716,61.88,5.4
817-69-8206,East,McCordsville,Not member,Female,Sports and Outdoors,104.73,9,75.4056,1017.9756,3/2/2023 0:00,19:42:00,Credit Card,897.57,4.761904716,75.4056,6.5
821-07-3596,South,Newtown,Not member,Female,Clothing and Apparel,21.45,4,6.864,92.664,3/7/2023 0:00,14:53:00,Credit Card,65.8,4.761904716,6.864,5.6
821-14-9046,East,McCordsville,Member,Female,Clothing and Apparel,22.48,6,10.7904,145.6704,1/18/2023 0:00,15:04:00,Cash,104.88,4.761904716,10.7904,6.1
824-88-3614,South,Newtown,Not member,Male,Health and Wellness,39.31,8,25.1584,339.6384,1/25/2023 0:00,15:00:00,Credit Card,274.48,4.761904716,25.1584,5.7
825-94-5922,East,McCordsville,Not member,Male,Automotive,30.31,2,4.8496,65.4696,3/2/2023 0:00,19:26:00,Credit Card,50.62,4.761904716,4.8496,7.2
826-58-8051,East,McCordsville,Not member,Male,Groceries,67.19,4,21.5008,290.2608,1/6/2023 0:00,19:46:00,Credit Card,248.76,4.761904716,21.5008,4.3
827-26-2100,West,Yorktown,Member,Male,Groceries,38.84,9,27.9648,377.5248,3/21/2023 0:00,16:21:00,Credit Card,304.56,4.761904716,27.9648,8.8
827-44-5872,East,McCordsville,Member,Female,Electronics,59.36,10,47.488,641.088,2/7/2023 0:00,11:28:00,Cash,543.6,4.761904716,47.488,6.1
827-77-7633,West,Yorktown,Not member,Male,Automotive,103.09,9,74.2248,1002.0348,2/17/2023 0:00,19:41:00,Credit Card,882.81,4.761904716,74.2248,9.3
828-46-6863,West,Yorktown,Member,Male,Electronics,103.53,6,49.6944,670.8744,1/23/2023 0:00,11:22:00,Cash,591.18,4.761904716,49.6944,4
828-61-5674,West,Yorktown,Member,Male,Automotive,49.02,10,39.216,529.416,3/20/2023 0:00,19:57:00,Cash,440.2,4.761904716,39.216,9.6
829-34-3910,West,Yorktown,Not member,Female,Health and Wellness,76.38,10,61.104,824.904,3/29/2023 0:00,19:21:00,Credit Card,713.8,4.761904716,61.104,5.7
829-49-1914,South,Newtown,Member,Female,Electronics,83.31,10,66.648,899.748,3/5/2023 0:00,16:24:00,Credit Card,783.1,4.761904716,66.648,6.6
830-58-2383,East,McCordsville,Not member,Male,Groceries,36.75,4,11.76,158.76,2/8/2023 0:00,15:26:00,Mobile app,127,4.761904716,11.76,8.6
831-07-6050,West,Yorktown,Not member,Male,Sports and Outdoors,37.71,5,15.084,203.634,3/19/2023 0:00,11:30:00,Cash,163.55,4.761904716,15.084,9.9
831-64-0259,East,McCordsville,Not member,Female,Clothing and Apparel,44.75,5,17.9,241.65,2/22/2023 0:00,10:43:00,Credit Card,198.75,4.761904716,17.9,9.6
831-81-6575,East,McCordsville,Member,Female,Sports and Outdoors,80.59,9,58.0248,783.3348,2/23/2023 0:00,11:12:00,Credit Card,680.31,4.761904716,58.0248,8
832-51-6761,West,Yorktown,Not member,Male,Electronics,38.88,8,24.8832,335.9232,1/19/2023 0:00,20:29:00,Credit Card,271.04,4.761904716,24.8832,9.6
834-25-9262,South,Newtown,Not member,Female,Clothing and Apparel,86.68,4,27.7376,374.4576,1/6/2023 0:00,12:12:00,Mobile app,326.72,4.761904716,27.7376,9.1
834-45-5519,East,McCordsville,Not member,Female,Sports and Outdoors,48,4,15.36,207.36,1/31/2023 0:00,20:48:00,Credit Card,172,4.761904716,15.36,7.6
834-61-8124,West,Yorktown,Not member,Male,Sports and Outdoors,56.69,7,31.7464,428.5764,1/26/2023 0:00,18:22:00,Mobile app,361.83,4.761904716,31.7464,5.5
834-83-1826,East,McCordsville,Member,Female,Groceries,87.04,5,34.816,470.016,2/25/2023 0:00,17:16:00,Cash,410.2,4.761904716,34.816,7.6
835-16-0096,South,Newtown,Member,Male,Automotive,19.7,5,7.88,106.38,3/24/2023 0:00,13:48:00,Credit Card,73.5,4.761904716,7.88,8.5
836-82-5858,East,McCordsville,Member,Male,Health and Wellness,74.37,9,53.5464,722.8764,1/26/2023 0:00,19:14:00,Credit Card,624.33,4.761904716,53.5464,4
837-55-7229,East,McCordsville,Not member,Female,Clothing and Apparel,52.44,1,4.1952,56.6352,2/22/2023 0:00,18:19:00,Cash,47.44,4.761904716,4.1952,6.8
838-02-1821,South,Newtown,Member,Female,Groceries,17.73,2,2.8368,38.2968,2/22/2023 0:00,12:10:00,Cash,25.46,4.761904716,2.8368,5.2
838-78-4295,South,Newtown,Not member,Female,Health and Wellness,38.47,2,6.1552,83.0952,2/10/2023 0:00,15:43:00,Credit Card,66.94,4.761904716,6.1552,6.7
840-19-2096,South,Newtown,Member,Male,Sports and Outdoors,92.91,5,37.164,501.714,3/14/2023 0:00,18:10:00,Credit Card,439.55,4.761904716,37.164,4.4
840-76-5966,West,Yorktown,Member,Male,Automotive,17.76,2,2.8416,38.3616,1/8/2023 0:00,18:06:00,Credit Card,25.52,4.761904716,2.8416,7.8
841-18-8232,East,McCordsville,Not member,Female,Electronics,76.2,1,6.096,82.296,1/5/2023 0:00,20:40:00,Cash,71.2,4.761904716,6.096,9.2
841-35-6630,South,Newtown,Not member,Female,Sports and Outdoors,80.91,6,38.8368,524.2968,3/9/2023 0:00,18:21:00,Mobile app,455.46,4.761904716,38.8368,8.7
842-29-4695,South,Newtown,Member,Male,Automotive,22.14,7,12.3984,167.3784,1/16/2023 0:00,12:07:00,Cash,119.98,4.761904716,12.3984,7.9
842-40-8179,East,McCordsville,Member,Female,Electronics,82.2,10,65.76,887.76,2/11/2023 0:00,10:38:00,Credit Card,772,4.761904716,65.76,5.6
843-01-4703,East,McCordsville,Member,Female,Groceries,40.38,9,29.0736,392.4936,1/5/2023 0:00,19:50:00,Cash,318.42,4.761904716,29.0736,9.6
843-73-4724,West,Yorktown,Not member,Male,Clothing and Apparel,79.1,1,6.328,85.428,1/25/2023 0:00,11:05:00,Mobile app,74.1,4.761904716,6.328,9.2
845-51-0542,East,McCordsville,Member,Male,Electronics,51.55,9,37.116,501.066,2/2/2023 0:00,15:34:00,Credit Card,418.95,4.761904716,37.116,6.4
845-94-6841,South,Newtown,Member,Female,Electronics,77.88,9,56.0736,756.9936,1/8/2023 0:00,19:38:00,Credit Card,655.92,4.761904716,56.0736,4
846-10-0341,West,Yorktown,Not member,Female,Clothing and Apparel,47.57,7,26.6392,359.6292,1/6/2023 0:00,11:51:00,Mobile app,297.99,4.761904716,26.6392,6.8
847-38-7188,East,McCordsville,Not member,Female,Electronics,101.68,3,24.4032,329.4432,1/26/2023 0:00,19:56:00,Credit Card,290.04,4.761904716,24.4032,6.4
848-07-1692,East,McCordsville,Not member,Female,Health and Wellness,62.22,2,9.9552,134.3952,1/12/2023 0:00,17:13:00,Credit Card,114.44,4.761904716,9.9552,8.3
848-24-9445,South,Newtown,Member,Male,Health and Wellness,48.7,2,7.792,105.192,3/26/2023 0:00,18:03:00,Mobile app,87.4,4.761904716,7.792,4.9
848-42-2560,West,Yorktown,Not member,Female,Clothing and Apparel,86.91,2,13.9056,187.7256,3/5/2023 0:00,17:43:00,Mobile app,163.82,4.761904716,13.9056,7.8
848-62-7243,West,Yorktown,Not member,Male,Health and Wellness,29.89,9,21.5208,290.5308,3/15/2023 0:00,15:36:00,Mobile app,224.01,4.761904716,21.5208,7.4
848-95-6252,South,Newtown,Member,Female,Groceries,91.27,1,7.3016,98.5716,2/20/2023 0:00,13:24:00,Credit Card,86.27,4.761904716,7.3016,7
849-09-3807,West,Yorktown,Member,Female,Clothing and Apparel,93.34,7,52.2704,705.6504,2/18/2023 0:00,13:28:00,Credit Card,618.38,4.761904716,52.2704,6.6
850-41-9669,West,Yorktown,Not member,Female,Sports and Outdoors,80.06,9,57.6432,778.1832,3/19/2023 0:00,13:25:00,Credit Card,675.54,4.761904716,57.6432,6.2
851-28-6367,West,Yorktown,Member,Male,Automotive,20.5,10,16.4,221.4,3/23/2023 0:00,10:55:00,Credit Card,155,4.761904716,16.4,8
851-98-3555,East,McCordsville,Not member,Female,Health and Wellness,87.88,5,35.152,474.552,3/24/2023 0:00,14:08:00,Cash,414.4,4.761904716,35.152,6.6
852-62-7105,East,McCordsville,Not member,Female,Clothing and Apparel,88.25,10,70.6,953.1,1/12/2023 0:00,11:25:00,Credit Card,832.5,4.761904716,70.6,4.4
852-82-2749,West,Yorktown,Not member,Male,Automotive,69.59,4,22.2688,300.6288,1/6/2023 0:00,13:35:00,Credit Card,258.36,4.761904716,22.2688,9.3
853-23-2453,East,McCordsville,Member,Male,Health and Wellness,80.74,4,25.8368,348.7968,2/14/2023 0:00,14:35:00,Mobile app,302.96,4.761904716,25.8368,7.6
856-22-8149,West,Yorktown,Not member,Female,Groceries,30.29,1,2.4232,32.7132,3/23/2023 0:00,10:13:00,Credit Card,25.29,4.761904716,2.4232,6.1
856-66-2701,West,Yorktown,Member,Male,Groceries,58.3,3,13.992,188.892,1/25/2023 0:00,14:19:00,Credit Card,159.9,4.761904716,13.992,7.5
857-16-3520,West,Yorktown,Member,Female,Clothing and Apparel,76.46,7,42.8176,578.0376,3/28/2023 0:00,16:06:00,Credit Card,500.22,4.761904716,42.8176,4.5
857-67-9057,East,McCordsville,Not member,Male,Sports and Outdoors,27.95,10,22.36,301.86,2/6/2023 0:00,19:20:00,Credit Card,229.5,4.761904716,22.36,8.2
859-71-0933,South,Newtown,Member,Female,Automotive,20.49,2,3.2784,44.2584,1/16/2023 0:00,15:10:00,Mobile app,30.98,4.761904716,3.2784,6.3
859-97-6048,South,Newtown,Member,Male,Sports and Outdoors,89.25,2,14.28,192.78,3/26/2023 0:00,14:13:00,Cash,168.5,4.761904716,14.28,5.3
860-73-6466,West,Yorktown,Member,Female,Automotive,44.47,2,7.1152,96.0552,3/2/2023 0:00,16:16:00,Cash,78.94,4.761904716,7.1152,5
860-79-0874,South,Newtown,Member,Female,Clothing and Apparel,104.3,10,83.44,1126.44,2/15/2023 0:00,14:53:00,Credit Card,993,4.761904716,83.44,6.6
861-77-0145,South,Newtown,Member,Male,Sports and Outdoors,86.97,10,69.576,939.276,3/3/2023 0:00,14:30:00,Credit Card,819.7,4.761904716,69.576,9.2
862-17-9201,East,McCordsville,Not member,Female,Electronics,89.05,6,42.744,577.044,1/29/2023 0:00,10:48:00,Cash,504.3,4.761904716,42.744,7.7
862-29-5914,South,Newtown,Not member,Female,Automotive,27.38,1,2.1904,29.5704,1/30/2023 0:00,17:08:00,Cash,22.38,4.761904716,2.1904,8.6
862-59-8517,South,Newtown,Not member,Female,Electronics,95.24,6,45.7152,617.1552,1/27/2023 0:00,11:17:00,Mobile app,541.44,4.761904716,45.7152,6.2
864-24-7918,West,Yorktown,Member,Female,Automotive,29.49,10,23.592,318.492,2/22/2023 0:00,15:15:00,Mobile app,244.9,4.761904716,23.592,8.1
865-41-9075,West,Yorktown,Not member,Male,Electronics,16.53,7,9.2568,124.9668,1/28/2023 0:00,17:35:00,Mobile app,80.71,4.761904716,9.2568,8.1
865-92-6136,West,Yorktown,Not member,Male,Electronics,57.75,3,13.86,187.11,3/23/2023 0:00,10:16:00,Credit Card,158.25,4.761904716,13.86,9.3
866-05-7563,East,McCordsville,Member,Female,Sports and Outdoors,86.4,3,20.736,279.936,2/9/2023 0:00,19:43:00,Mobile app,244.2,4.761904716,20.736,4.8
866-99-7614,South,Newtown,Not member,Male,Electronics,94.2,10,75.36,1017.36,2/11/2023 0:00,15:42:00,Credit Card,892,4.761904716,75.36,4.4
867-47-1948,South,Newtown,Not member,Female,Groceries,20.8,10,16.64,224.64,1/9/2023 0:00,12:07:00,Mobile app,158,4.761904716,16.64,7.8
868-06-0466,West,Yorktown,Member,Male,Sports and Outdoors,74.58,9,53.6976,724.9176,2/19/2023 0:00,19:38:00,Credit Card,626.22,4.761904716,53.6976,7.8
868-52-7573,East,McCordsville,Not member,Female,Electronics,104.69,5,41.876,565.326,1/14/2023 0:00,12:09:00,Mobile app,498.45,4.761904716,41.876,9.9
868-81-1752,East,McCordsville,Not member,Male,Groceries,27.02,9,19.4544,262.6344,2/7/2023 0:00,18:48:00,Mobile app,198.18,4.761904716,19.4544,6.8
869-11-3082,East,McCordsville,Member,Male,Health and Wellness,101.16,4,32.3712,437.0112,1/27/2023 0:00,20:03:00,Cash,384.64,4.761904716,32.3712,8.4
870-54-3162,West,Yorktown,Not member,Female,Automotive,37.25,5,14.9,201.15,1/27/2023 0:00,13:26:00,Mobile app,161.25,4.761904716,14.9,9
870-72-4431,South,Newtown,Not member,Female,Health and Wellness,104.19,6,50.0112,675.1512,1/21/2023 0:00,14:42:00,Credit Card,595.14,4.761904716,50.0112,5.5
870-76-1733,West,Yorktown,Member,Female,Electronics,19.23,5,7.692,103.842,2/1/2023 0:00,10:08:00,Cash,71.15,4.761904716,7.692,4.4
871-39-9221,South,Newtown,Not member,Female,Sports and Outdoors,17.45,6,8.376,113.076,2/9/2023 0:00,13:11:00,Mobile app,74.7,4.761904716,8.376,4.1
871-79-8483,East,McCordsville,Not member,Male,Clothing and Apparel,99.13,5,39.652,535.302,2/25/2023 0:00,19:39:00,Cash,470.65,4.761904716,39.652,4.8
873-14-6353,West,Yorktown,Member,Male,Electronics,29.82,7,16.6992,225.4392,2/16/2023 0:00,10:33:00,Cash,173.74,4.761904716,16.6992,7.1
873-51-0671,West,Yorktown,Member,Female,Automotive,26.98,7,15.1088,203.9688,1/10/2023 0:00,16:42:00,Credit Card,153.86,4.761904716,15.1088,5.1
873-95-4984,East,McCordsville,Member,Female,Health and Wellness,81.9,7,45.864,619.164,2/15/2023 0:00,20:21:00,Mobile app,538.3,4.761904716,45.864,7.7
875-31-8302,East,McCordsville,Not member,Male,Automotive,98.38,1,7.8704,106.2504,1/3/2023 0:00,13:07:00,Mobile app,93.38,4.761904716,7.8704,9.6
875-46-5808,East,McCordsville,Member,Male,Health and Wellness,30.9,10,24.72,333.72,2/6/2023 0:00,14:51:00,Credit Card,259,4.761904716,24.72,8.7
877-22-3308,West,Yorktown,Member,Male,Health and Wellness,20.87,10,16.696,225.396,3/13/2023 0:00,16:40:00,Mobile app,158.7,4.761904716,16.696,5.8
878-30-2331,South,Newtown,Member,Female,Automotive,59.55,10,47.64,643.14,3/2/2023 0:00,11:22:00,Cash,545.5,4.761904716,47.64,7.1
880-35-0356,West,Yorktown,Member,Female,Automotive,80.2,3,19.248,259.848,2/5/2023 0:00,11:51:00,Credit Card,225.6,4.761904716,19.248,4.8
880-46-5796,West,Yorktown,Member,Male,Automotive,81.92,10,65.536,884.736,3/17/2023 0:00,19:53:00,Credit Card,769.2,4.761904716,65.536,5.6
881-41-7302,South,Newtown,Not member,Female,Clothing and Apparel,69.99,1,5.5992,75.5892,1/26/2023 0:00,10:06:00,Cash,64.99,4.761904716,5.5992,4.5
882-40-4577,West,Yorktown,Member,Male,Automotive,72.26,4,23.1232,312.1632,1/19/2023 0:00,15:28:00,Cash,269.04,4.761904716,23.1232,8
883-17-4236,South,Newtown,Not member,Female,Automotive,19.39,2,3.1024,41.8824,3/2/2023 0:00,19:44:00,Cash,28.78,4.761904716,3.1024,7.2
883-69-1285,East,McCordsville,Member,Male,Clothing and Apparel,54.92,2,8.7872,118.6272,3/6/2023 0:00,11:55:00,Cash,99.84,4.761904716,8.7872,7
884-80-6021,West,Yorktown,Member,Female,Sports and Outdoors,78.47,10,62.776,847.476,3/23/2023 0:00,13:14:00,Credit Card,734.7,4.761904716,62.776,9.5
885-17-6250,West,Yorktown,Not member,Female,Health and Wellness,84.74,1,6.7792,91.5192,3/6/2023 0:00,10:36:00,Credit Card,79.74,4.761904716,6.7792,7.3
885-56-0389,South,Newtown,Member,Male,Clothing and Apparel,57.35,1,4.588,61.938,2/12/2023 0:00,17:49:00,Mobile app,52.35,4.761904716,4.588,4
886-18-2897,West,Yorktown,Not member,Female,Electronics,61.56,5,24.624,332.424,3/22/2023 0:00,19:06:00,Cash,282.8,4.761904716,24.624,4.5
886-54-6089,West,Yorktown,Not member,Female,Groceries,16.43,6,7.8864,106.4664,1/15/2023 0:00,17:24:00,Mobile app,68.58,4.761904716,7.8864,7.7
886-77-9084,South,Newtown,Not member,Male,Sports and Outdoors,76.89,8,49.2096,664.3296,2/19/2023 0:00,11:33:00,Credit Card,575.12,4.761904716,49.2096,5.5
887-42-0517,South,Newtown,Not member,Female,Automotive,88.14,7,49.3584,666.3384,1/10/2023 0:00,10:31:00,Cash,581.98,4.761904716,49.3584,6.6
888-02-0338,West,Yorktown,Not member,Male,Sports and Outdoors,31.23,9,22.4856,303.5556,1/25/2023 0:00,20:24:00,Credit Card,236.07,4.761904716,22.4856,5.9
